zeit_utc,open,high,low,close,volume
2026-08-18 11:00,7731.75,7738.50,7730.75,7734.75,18036
2026-08-18 12:00,7734.75,7739.25,7728.50,7735.75,21596
2026-08-18 13:00,7735.50,7736.50,7719.00,7724.75,179772
2026-08-18 14:00,7725.00,7732.75,7716.50,7719.25,219304
2026-08-18 15:00,7719.50,7726.50,7713.25,7723.25,142509
2026-08-18 16:00,7723.25,7728.75,7720.50,7726.00,93727
2026-08-18 17:00,7726.00,7728.00,7715.75,7716.00,68279
2026-08-18 18:00,7715.75,7726.00,7714.25,7717.00,87465
2026-08-18 19:00,7717.00,7722.75,7710.25,7715.25,196724
2026-08-18 20:00,7715.00,7716.00,7711.25,7713.25,37525
2026-08-18 22:00,7714.00,7717.50,7707.50,7707.75,0
2026-08-18 23:00,7707.75,7714.50,7706.75,7710.75,6028
2026-08-19 00:00,7710.50,7716.00,7702.00,7711.00,13726
2026-08-19 01:00,7711.00,7717.00,7709.50,7711.25,10124
2026-08-19 02:00,7711.25,7712.00,7706.00,7709.25,8338
2026-08-19 03:00,7709.50,7712.00,7705.75,7706.75,5271
2026-08-19 04:00,7705.00,7709.00,7699.50,7704.25,7211
2026-08-19 05:00,7704.25,7708.25,7698.25,7699.75,7377
2026-08-19 06:00,7699.50,7715.00,7698.25,7714.50,12608
2026-08-19 07:00,7714.50,7719.00,7709.50,7718.50,14668
2026-08-19 08:00,7718.25,7722.00,7716.75,7718.25,17019
2026-08-19 09:00,7718.00,7720.75,7711.75,7713.50,9855
2026-08-19 10:00,7713.50,7716.25,7709.50,7713.50,8357
2026-08-19 11:00,7713.50,7719.25,7713.25,7718.00,11144
2026-08-19 12:00,7718.00,7758.25,7714.75,7748.25,99748
2026-08-19 13:00,7748.00,7750.75,7720.75,7739.50,218696
2026-08-19 14:00,7739.75,7762.25,7726.50,7761.75,224809
2026-08-19 15:00,7762.00,7764.75,7739.75,7745.75,145834
2026-08-19 16:00,7745.75,7759.50,7734.25,7736.00,114921
2026-08-19 17:00,7736.00,7741.50,7729.75,7734.75,89942
2026-08-19 18:00,7734.50,7745.00,7729.00,7734.75,103555
2026-08-19 19:00,7734.75,7743.50,7721.75,7731.50,204972
2026-08-19 20:00,7731.25,7732.75,7725.75,7730.50,39520
2026-08-19 22:00,7733.00,7743.25,7731.50,7742.00,0
2026-08-19 23:00,7742.25,7746.50,7739.75,7740.00,6031
2026-08-20 00:00,7740.00,7742.75,7734.00,7742.25,8747
2026-08-20 01:00,7742.25,7744.00,7737.00,7738.75,8181
2026-08-20 02:00,7738.75,7743.00,7735.00,7737.75,5094
2026-08-20 03:00,7737.75,7742.00,7736.25,7738.75,4868
2026-08-20 04:00,7741.75,7742.75,7737.75,7739.25,3669
2026-08-20 05:00,7739.25,7740.75,7734.25,7735.00,5197
2026-08-20 06:00,7734.75,7745.25,7734.75,7742.50,7361
2026-08-20 07:00,7742.50,7742.50,7730.00,7730.00,13540
2026-08-20 08:00,7730.25,7733.50,7715.50,7718.50,18280
2026-08-20 09:00,7718.75,7727.00,7717.50,7724.00,9780
2026-08-20 10:00,7723.75,7730.50,7722.00,7730.50,11101
2026-08-20 11:00,7730.50,7733.50,7703.25,7704.25,27575
2026-08-20 12:00,7704.50,7704.75,7680.25,7696.75,73770
2026-08-20 13:00,7697.00,7716.25,7692.50,7703.75,175351
